Index,Value,Time,Iterations
7711,170032,1.9000144675374031e-06,12
7712,889079,3.600027412176132e-06,14
7713,781252,2.600019797682762e-06,13
7714,468752,2.00001522898674e-06,12
7715,547888,1.800013706088066e-06,12
7716,967897,1.9000144675374031e-06,12
7717,4414,2.600019797682762e-06,13
7718,232337,1.9000144675374031e-06,12
7719,274051,3.8000289350748062e-06,13
7720,963878,1.800013706088066e-06,12
7721,725650,2.6999041438102722e-06,13
7722,957322,2.900022082030773e-06,13
7723,995094,4.800036549568176e-06,15
7724,870354,1.8998980522155762e-06,12
7725,509500,1.700012944638729e-06,12
7726,934861,2.500019036233425e-06,13
7727,26781,2.700020559132099e-06,13
7728,561267,2.00001522898674e-06,12
7729,114477,3.8000289350748062e-06,14
7730,958774,5.799927748739719e-06,16
7731,736921,3.700028173625469e-06,14
7732,401767,2.700020559132099e-06,13
7733,650900,3.999914042651653e-06,14
7734,521813,2.700020559132099e-06,13
7735,662996,2.800021320581436e-06,13
7736,111585,1.800013706088066e-06,12
7737,275341,1.800013706088066e-06,12
7738,681347,1.700012944638729e-06,12
7739,518118,3.600027412176132e-06,13
7740,443188,3.899913281202316e-06,14
7741,486164,2.00001522898674e-06,12
7742,100291,4.700035788118839e-06,15
7743,23826,1.8998980522155762e-06,12
7744,841974,1.700012944638729e-06,12
7745,743093,1.800013706088066e-06,12
7746,155947,5.200039595365524e-06,15
7747,611687,1.9000144675374031e-06,12
7748,179412,1.9000144675374031e-06,12
7749,28705,2.00001522898674e-06,12
7750,54575,1.9000144675374031e-06,12
7751,839239,3.8000289350748062e-06,14
7752,122280,2.600019797682762e-06,13
7753,817028,3.600027412176132e-06,14
7754,704056,2.100015990436077e-06,12
7755,929136,2.800021320581436e-06,13
7756,187313,1.9000144675374031e-06,12
7757,220025,1.7998972907662392e-06,12
7758,504399,2.200016751885414e-06,12
7759,883783,1.800013706088066e-06,12
7760,619425,1.800013706088066e-06,12
7761,144793,4.599918611347675e-06,14
7762,473603,1.800013706088066e-06,12
7763,171906,1.700012944638729e-06,12
7764,658970,1.800013706088066e-06,12
7765,223360,1.700012944638729e-06,12
7766,540964,1.700012944638729e-06,12
7767,554336,1.800013706088066e-06,12
7768,7794,2.600019797682762e-06,13
7769,724528,1.700012944638729e-06,12
7770,334787,2.700020559132099e-06,13
7771,505233,2.600019797682762e-06,13
7772,837007,1.800013706088066e-06,12
7773,931097,1.800013706088066e-06,12
7774,373311,7.900060154497623e-06,17
7775,861108,4.999921657145023e-06,15
7776,607757,2.00001522898674e-06,12
7777,200375,1.800013706088066e-06,12
7778,136814,2.09989957511425e-06,12
7779,456722,1.800013706088066e-06,12
7780,587091,2.900022082030773e-06,13
7781,163485,3.900029696524143e-06,14
7782,562252,3.900029696524143e-06,14
7783,645655,1.800013706088066e-06,12
7784,995964,1.800013706088066e-06,12
7785,451272,2.7999049052596092e-06,13
7786,336142,1.800013706088066e-06,12
7787,514093,2.700020559132099e-06,13
7788,614367,1.800013706088066e-06,12
7789,611886,1.800013706088066e-06,12
7790,880859,2.600019797682762e-06,13
7791,526237,1.9000144675374031e-06,12
7792,223115,3.6999117583036423e-06,14
7793,19626,1.9000144675374031e-06,12
7794,495279,5.100038833916187e-06,15
7795,469180,2.6999041438102722e-06,13
7796,771627,1.9000144675374031e-06,12
7797,660515,6.400048732757568e-06,16
7798,515953,1.8998980522155762e-06,12
7799,226146,2.00001522898674e-06,12
7800,85644,3.700028173625469e-06,14
7801,944311,5.499925464391708e-06,15
7802,271808,2.600019797682762e-06,13
7803,480874,3.900029696524143e-06,14
7804,451070,1.7998972907662392e-06,12
7805,399131,1.800013706088066e-06,12
7806,438289,1.800013706088066e-06,12
7807,645496,2.600019797682762e-06,13
7808,190441,1.800013706088066e-06,12
7809,495855,1.800013706088066e-06,12
7810,969485,3.300025127828121e-06,13
7811,366135,2.6999041438102722e-06,13
7812,334260,1.800013706088066e-06,12
7813,567599,5.100038833916187e-06,12
7814,34355,1.700012944638729e-06,12
7815,275343,2.600019797682762e-06,13
7816,821177,2.600019797682762e-06,13
7817,825098,2.600019797682762e-06,13
7818,686919,1.7998972907662392e-06,12
7819,538472,4.700035788118839e-06,15
7820,988541,1.800013706088066e-06,12
7821,297265,2.600019797682762e-06,13
7822,785436,1.800013706088066e-06,12
7823,14132,2.700020559132099e-06,13
7824,883152,2.599903382360935e-06,13
7825,848071,1.700012944638729e-06,12
7826,910318,3.700028173625469e-06,14
7827,741656,1.800013706088066e-06,12
7828,546148,1.800013706088066e-06,12
7829,900394,4.00003045797348e-06,14
7830,598591,1.800013706088066e-06,12
7831,410264,2.00001522898674e-06,12
7832,351530,2.700020559132099e-06,13
7833,111215,1.9000144675374031e-06,12
7834,657129,3.600027412176132e-06,14
7835,785453,2.500019036233425e-06,13
7836,516083,3.8000289350748062e-06,14
7837,39406,1.9000144675374031e-06,12
7838,352651,2.599903382360935e-06,13
7839,889258,1.800013706088066e-06,12
7840,112890,1.700012944638729e-06,12
7841,724151,1.800013706088066e-06,12
7842,184735,4.499917849898338e-06,14
7843,242027,1.9000144675374031e-06,12
7844,732628,1.800013706088066e-06,12
7845,967501,2.600019797682762e-06,13
7846,629684,2.500019036233425e-06,13
7847,727053,1.800013706088066e-06,12
7848,901574,1.800013706088066e-06,12
7849,131125,1.800013706088066e-06,12
7850,203036,1.700012944638729e-06,12
7851,24933,3.8000289350748062e-06,14
7852,506733,1.800013706088066e-06,12
7853,277999,1.8998980522155762e-06,12
7854,487787,3.8000289350748062e-06,14
7855,567959,2.500019036233425e-06,13
7856,222910,1.700012944638729e-06,12
7857,175838,1.9000144675374031e-06,12
7858,258199,2.700020559132099e-06,13
7859,582798,1.700012944638729e-06,12
7860,893659,2.700020559132099e-06,13
7861,335435,1.9000144675374031e-06,12
7862,647113,2.00001522898674e-06,12
7863,78283,3.600027412176132e-06,13
7864,838543,6.8999361246824265e-06,17
7865,144699,1.9000144675374031e-06,12
7866,188497,2.600019797682762e-06,13
7867,962088,1.9000144675374031e-06,12
7868,216743,1.800013706088066e-06,12
7869,303998,1.800013706088066e-06,12
7870,266642,1.700012944638729e-06,12
7871,702683,2.599903382360935e-06,13
7872,431124,2.700020559132099e-06,13
7873,762973,1.9000144675374031e-06,12
7874,571567,2.600019797682762e-06,13
7875,930956,2.700020559132099e-06,13
7876,62974,1.700012944638729e-06,12
7877,943618,2.600019797682762e-06,13
7878,226755,1.6998965293169022e-06,12
7879,161888,1.800013706088066e-06,12
7880,270720,2.700020559132099e-06,13
7881,46095,1.700012944638729e-06,12
7882,771309,1.6998965293169022e-06,12
7883,936331,1.800013706088066e-06,12
7884,566023,6.800051778554916e-06,17
7885,510545,3.899913281202316e-06,14
7886,808000,2.600019797682762e-06,13
7887,339625,2.700020559132099e-06,13
7888,833871,1.7998972907662392e-06,12
7889,257476,1.9000144675374031e-06,12
7890,843632,1.800013706088066e-06,12
7891,136284,2.900022082030773e-06,13
7892,96865,2.599903382360935e-06,13
7893,745691,1.800013706088066e-06,12
7894,890893,4.00003045797348e-06,14
7895,781447,1.700012944638729e-06,12
7896,358592,1.800013706088066e-06,12
7897,275225,1.700012944638729e-06,12
7898,742484,1.800013706088066e-06,12
7899,408169,1.800013706088066e-06,12
7900,11196,1.700012944638729e-06,12
7901,567296,1.800013706088066e-06,12
7902,2723,1.700012944638729e-06,12
7903,771057,1.800013706088066e-06,12
7904,894922,2.6999041438102722e-06,13
7905,651225,5.100038833916187e-06,15
7906,421403,1.9000144675374031e-06,12
7907,147712,1.7998972907662392e-06,12
7908,489427,1.700012944638729e-06,12
7909,321161,1.800013706088066e-06,12
7910,965368,1.700012944638729e-06,12
7911,528823,1.7998972907662392e-06,12
7912,773027,1.700012944638729e-06,12
7913,339433,1.700012944638729e-06,12
7914,850350,1.800013706088066e-06,12
7915,558696,1.800013706088066e-06,12
7916,293693,7.00005330145359e-06,16
7917,941510,1.800013706088066e-06,12
7918,462328,1.8998980522155762e-06,12
7919,45435,1.700012944638729e-06,12
7920,195419,1.800013706088066e-06,12
7921,5180,1.800013706088066e-06,12
7922,827242,1.700012944638729e-06,12
7923,592838,1.800013706088066e-06,12
7924,782911,1.800013706088066e-06,12
7925,675425,2.700020559132099e-06,13
7926,475074,1.7998972907662392e-06,12
7927,725124,1.700012944638729e-06,12
7928,187811,2.600019797682762e-06,13
7929,243793,1.700012944638729e-06,12
7930,354072,2.599903382360935e-06,13
7931,655581,1.800013706088066e-06,12
7932,703133,6.500049494206905e-06,17
7933,694903,2.6999041438102722e-06,13
7934,569293,2.700020559132099e-06,13
7935,931781,2.700020559132099e-06,13
7936,59050,1.700012944638729e-06,12
7937,696926,3.600027412176132e-06,14
7938,631517,1.9000144675374031e-06,12
7939,430980,1.700012944638729e-06,12
7940,973806,1.6998965293169022e-06,12
7941,594864,1.800013706088066e-06,12
7942,987541,5.800044164061546e-06,16
7943,631469,1.700012944638729e-06,12
7944,396179,2.600019797682762e-06,13
7945,760624,5.00003807246685e-06,15
7946,11486,1.800013706088066e-06,12
7947,890566,1.800013706088066e-06,12
7948,913271,5.00003807246685e-06,15
7949,308766,1.800013706088066e-06,12
7950,29001,2.599903382360935e-06,13
7951,270521,1.700012944638729e-06,12
7952,357536,1.700012944638729e-06,12
7953,412361,2.600019797682762e-06,13
7954,257674,1.700012944638729e-06,12
7955,390875,1.800013706088066e-06,12
7956,651002,1.700012944638729e-06,12
7957,862769,1.800013706088066e-06,12
7958,622144,1.6998965293169022e-06,12
7959,763327,2.600019797682762e-06,13
7960,848966,2.00001522898674e-06,12
7961,398535,2.700020559132099e-06,13
7962,607239,2.7999049052596092e-06,13
7963,740,2.600019797682762e-06,13
7964,884381,1.800013706088066e-06,12
7965,139032,1.800013706088066e-06,12
7966,377984,2.600019797682762e-06,13
7967,299038,1.800013706088066e-06,12
7968,267208,3.700028173625469e-06,14
7969,562640,1.6998965293169022e-06,12
7970,125369,1.800013706088066e-06,12
7971,878220,1.700012944638729e-06,12
7972,413625,1.800013706088066e-06,12
7973,390351,1.7998972907662392e-06,12
7974,157197,1.700012944638729e-06,12
7975,776831,2.800021320581436e-06,13
7976,829426,1.800013706088066e-06,12
7977,95263,1.5998957678675652e-06,12
7978,290963,1.800013706088066e-06,12
7979,533143,2.600019797682762e-06,13
7980,844045,5.599926225841045e-06,15
7981,29960,5.300040356814861e-06,15
7982,728196,1.700012944638729e-06,12
7983,229850,2.599903382360935e-06,13
7984,326990,1.800013706088066e-06,12
7985,644043,2.500019036233425e-06,13
7986,457484,2.00001522898674e-06,12
7987,716929,1.7998972907662392e-06,12
7988,818405,1.800013706088066e-06,12
7989,346793,1.800013706088066e-06,12
7990,528614,4.900037311017513e-06,14
7991,205056,1.9000144675374031e-06,12
7992,262884,3.00002284348011e-06,13
7993,47388,1.800013706088066e-06,12
7994,608507,2.599903382360935e-06,13
7995,251016,6.200047209858894e-06,16
7996,413954,1.9000144675374031e-06,12
7997,625988,1.6998965293169022e-06,12
7998,597762,1.9000144675374031e-06,12
7999,158198,2.700020559132099e-06,13
8000,239833,2.700020559132099e-06,13
8001,165836,1.8998980522155762e-06,12
8002,662854,1.9000144675374031e-06,12
8003,301643,2.800021320581436e-06,13
8004,137292,1.800013706088066e-06,12
8005,71118,1.8998980522155762e-06,12
8006,103313,2.600019797682762e-06,13
8007,262036,5.00003807246685e-06,15
8008,150181,2.6999041438102722e-06,13
8009,963859,1.9000144675374031e-06,12
8010,150857,7.899943739175797e-06,18
8011,225116,1.9000144675374031e-06,12
8012,272381,6.00004568696022e-06,16
8013,770362,1.4299992471933365e-05,17
8014,144990,1.999898813664913e-06,12
8015,977158,2.00001522898674e-06,12
8016,72677,3.8000289350748062e-06,14
8017,830708,3.899913281202316e-06,14
8018,740841,3.8000289350748062e-06,14
8019,817371,2.700020559132099e-06,13
8020,749761,3.0999071896076202e-06,13
8021,751782,1.9000144675374031e-06,12
8022,292674,4.00003045797348e-06,14
8023,800002,4.799920134246349e-06,14
8024,894610,2.500019036233425e-06,13
8025,537794,2.700020559132099e-06,13
8026,488602,6.3999323174357414e-06,16
8027,212452,1.800013706088066e-06,12
8028,746904,2.500019036233425e-06,13
8029,412013,1.800013706088066e-06,12
8030,717626,4.100031219422817e-06,14
8031,686285,2.600019797682762e-06,13
8032,53283,3.5999109968543053e-06,14
8033,812812,4.00003045797348e-06,14
8034,325764,1.700012944638729e-06,12
8035,469842,2.6999041438102722e-06,13
8036,934010,2.600019797682762e-06,13
8037,770008,1.800013706088066e-06,12
8038,505709,2.6999041438102722e-06,13
8039,978534,4.100031219422817e-06,14
8040,141038,2.800021320581436e-06,13
8041,636916,2.7999049052596092e-06,13
8042,683043,2.700020559132099e-06,13
8043,756756,2.100015990436077e-06,12
8044,597314,1.700012944638729e-06,12
8045,151193,1.700012944638729e-06,12
8046,422811,6.600050255656242e-06,15
8047,703436,1.800013706088066e-06,12
8048,494785,1.800013706088066e-06,12
8049,835648,2.600019797682762e-06,13
8050,506717,2.500019036233425e-06,13
8051,405045,6.7999353632330894e-06,17
8052,484498,2.800021320581436e-06,13
8053,467853,3.8000289350748062e-06,14
8054,830269,2.500019036233425e-06,13
8055,994985,1.9000144675374031e-06,12
8056,605046,1.800013706088066e-06,12
8057,256239,2.6999041438102722e-06,13
8058,613108,2.700020559132099e-06,13
8059,868771,1.800013706088066e-06,12
8060,136918,4.400033503770828e-06,14
8061,355285,1.9000144675374031e-06,12
8062,570742,1.9000144675374031e-06,12
8063,524241,1.800013706088066e-06,12
8064,923927,1.800013706088066e-06,12
8065,390912,1.0600080713629723e-05,20
8066,477457,2.09989957511425e-06,12
8067,168598,3.700028173625469e-06,14
8068,172026,6.800051778554916e-06,17
8069,118535,1.800013706088066e-06,12
8070,244501,2.600019797682762e-06,13
8071,198327,1.800013706088066e-06,12
8072,676231,1.800013706088066e-06,12
8073,444390,2.700020559132099e-06,13
8074,512229,7.400056347250938e-06,17
8075,74489,1.6998965293169022e-06,12
8076,982567,1.800013706088066e-06,12
8077,630195,1.800013706088066e-06,12
8078,878310,2.600019797682762e-06,13
8079,105396,3.6999117583036423e-06,14
8080,892511,1.9000144675374031e-06,12
8081,83540,1.9000144675374031e-06,12
8082,430602,1.700012944638729e-06,12
8083,616087,1.9000144675374031e-06,12
8084,344863,3.8000289350748062e-06,14
8085,950414,2.700020559132099e-06,13
8086,315098,3.6999117583036423e-06,14
8087,216659,2.700020559132099e-06,13
8088,668728,1.800013706088066e-06,12
8089,909772,1.800013706088066e-06,12
8090,183891,1.2300093658268452e-05,22
8091,903452,2.09989957511425e-06,13
8092,120515,2.100015990436077e-06,13
8093,663859,2.00001522898674e-06,13
8094,56032,1.800013706088066e-06,13
8095,593977,2.7999049052596092e-06,14
8096,1173,1.800013706088066e-06,13
8097,19508,5.00003807246685e-06,16
8098,738920,2.6999041438102722e-06,14
8099,701068,1.9000144675374031e-06,13
8100,77561,4.00003045797348e-06,15
8101,961775,1.8998980522155762e-06,13
8102,282782,4.00003045797348e-06,15
8103,326315,8.09994526207447e-06,18
8104,651226,1.9000144675374031e-06,13
8105,702611,1.800013706088066e-06,13
8106,79817,4.900037311017513e-06,16
8107,56695,1.800013706088066e-06,13
8108,302745,1.800013706088066e-06,13
8109,411191,2.600019797682762e-06,14
8110,690652,1.999898813664913e-06,13
8111,310389,2.00001522898674e-06,13
8112,311198,1.9000144675374031e-06,13
8113,153824,2.900022082030773e-06,14
8114,926666,1.8998980522155762e-06,13
8115,565095,1.9000144675374031e-06,13
8116,180496,1.800013706088066e-06,13
8117,587681,2.00001522898674e-06,13
8118,657342,1.999898813664913e-06,13
8119,125089,2.800021320581436e-06,14
8120,982349,3.900029696524143e-06,15
8121,575086,2.00001522898674e-06,13
8122,883301,1.9000144675374031e-06,13
8123,998184,3.900029696524143e-06,15
8124,339198,2.900022082030773e-06,14
8125,711951,2.00001522898674e-06,13
8126,203307,1.800013706088066e-06,13
8127,776824,2.00001522898674e-06,13
8128,135176,2.800021320581436e-06,14
8129,230851,1.9000144675374031e-06,13
8130,86086,2.00001522898674e-06,13
8131,804118,1.800013706088066e-06,13
8132,728730,2.700020559132099e-06,14
8133,797396,1.800013706088066e-06,13
8134,974653,4.600035026669502e-06,15
8135,255550,2.600019797682762e-06,14
8136,549395,2.800021320581436e-06,14
8137,210549,1.700012944638729e-06,13
8138,904854,1.800013706088066e-06,13
8139,640978,2.8999056667089462e-06,14
8140,855663,1.9000144675374031e-06,13
8141,961600,2.00001522898674e-06,13
8142,286431,2.00001522898674e-06,13
8143,640706,1.8998980522155762e-06,13
8144,583167,1.800013706088066e-06,13
8145,117851,1.9000144675374031e-06,13
8146,121862,5.799927748739719e-06,16
8147,727380,2.900022082030773e-06,14
8148,898501,2.00001522898674e-06,13
8149,840006,2.800021320581436e-06,14
8150,277947,5.00003807246685e-06,16
8151,204266,1.9000144675374031e-06,13
8152,474771,2.800021320581436e-06,14
8153,318509,2.600019797682762e-06,14
8154,910242,2.00001522898674e-06,13
8155,944621,2.800021320581436e-06,14
8156,494802,2.7999049052596092e-06,14
8157,824147,2.00001522898674e-06,13
8158,390839,1.800013706088066e-06,13
8159,288009,2.00001522898674e-06,13
8160,904100,1.8998980522155762e-06,13
8161,266548,2.800021320581436e-06,14
8162,420021,2.800021320581436e-06,14
8163,317668,1.9000144675374031e-06,13
8164,695770,5.09992241859436e-06,16
8165,579896,3.900029696524143e-06,15
8166,180326,3.6999117583036423e-06,15
8167,743941,2.800021320581436e-06,14
8168,268474,2.00001522898674e-06,13
8169,913294,1.9000144675374031e-06,13
8170,318680,4.999921657145023e-06,16
8171,997863,6.00004568696022e-06,17
8172,184612,1.999898813664913e-06,13
8173,297717,2.00001522898674e-06,13
8174,119200,1.9000144675374031e-06,13
8175,137325,2.700020559132099e-06,14
8176,263886,1.999898813664913e-06,13
8177,438814,4.00003045797348e-06,15
8178,30808,2.00001522898674e-06,13
8179,675375,1.999898813664913e-06,13
8180,849232,4.600035026669502e-06,15
8181,818604,2.00001522898674e-06,13
8182,362005,2.00001522898674e-06,13
8183,525258,1.9000144675374031e-06,13
8184,202618,2.600019797682762e-06,14
8185,8846,1.9000144675374031e-06,13
8186,873149,2.00001522898674e-06,13
8187,417034,1.9000144675374031e-06,13
8188,494763,1.9000144675374031e-06,13
8189,829863,1.800013706088066e-06,13
8190,814705,1.800013706088066e-06,13
8191,491952,1.9000144675374031e-06,13
8192,371632,2.00001522898674e-06,13
8193,22050,2.600019797682762e-06,14
8194,701229,1.999898813664913e-06,13
8195,306999,4.100031219422817e-06,15
8196,425515,1.9000144675374031e-06,13
8197,561866,2.800021320581436e-06,14
8198,414647,1.9000144675374031e-06,13
8199,139599,3.700028173625469e-06,15
8200,392118,2.600019797682762e-06,14
8201,339092,1.7998972907662392e-06,13
8202,517463,1.800013706088066e-06,13
8203,159324,3.700028173625469e-06,15
8204,976989,2.600019797682762e-06,14
8205,580210,1.9000144675374031e-06,13
8206,311285,3.8000289350748062e-06,15
8207,249121,3.900029696524143e-06,15
8208,857409,2.00001522898674e-06,13
8209,218881,2.00001522898674e-06,13
8210,785921,5.00003807246685e-06,16
8211,71639,2.900022082030773e-06,14
8212,351880,2.00001522898674e-06,13
8213,619162,3.900029696524143e-06,15
8214,76427,1.9000144675374031e-06,13
8215,751729,2.600019797682762e-06,14
8216,14952,4.200031980872154e-06,14
8217,702277,1.8998980522155762e-06,13
8218,906293,2.00001522898674e-06,13
8219,794837,3.900029696524143e-06,15
8220,986770,1.9000144675374031e-06,13
8221,521426,2.100015990436077e-06,13
8222,842351,2.700020559132099e-06,14
8223,393785,1.9000144675374031e-06,13
8224,72315,1.700012944638729e-06,13
8225,743910,1.800013706088066e-06,13
8226,153468,1.9000144675374031e-06,13
8227,171425,1.9000144675374031e-06,13
8228,870168,2.700020559132099e-06,14
8229,312523,2.00001522898674e-06,13
8230,260089,1.800013706088066e-06,13
8231,350107,1.9000144675374031e-06,13
8232,749981,3.899913281202316e-06,15
8233,698816,2.00001522898674e-06,13
8234,977161,2.700020559132099e-06,14
8235,952437,1.9000144675374031e-06,13
8236,5593,2.6999041438102722e-06,14
8237,296955,3.900029696524143e-06,15
8238,276181,3.8000289350748062e-06,15
8239,453145,2.00001522898674e-06,13
8240,578411,2.400018274784088e-06,13
8241,919498,1.9000144675374031e-06,13
8242,645007,1.9000144675374031e-06,13
8243,302757,2.800021320581436e-06,14
8244,602485,2.700020559132099e-06,14
8245,720646,2.00001522898674e-06,13
8246,34252,3.7999125197529793e-06,15
8247,110461,1.9000144675374031e-06,13
8248,634157,1.9000144675374031e-06,13
8249,31735,2.600019797682762e-06,14
8250,883751,2.800021320581436e-06,14
8251,466251,2.00001522898674e-06,13
8252,601968,1.9000144675374031e-06,13
8253,477739,5.00003807246685e-06,15
8254,550273,4.00003045797348e-06,15
8255,563446,1.999898813664913e-06,13
8256,639438,4.800036549568176e-06,16
8257,701990,2.600019797682762e-06,14
8258,752430,1.7998972907662392e-06,13
8259,680619,2.800021320581436e-06,14
8260,658755,2.00001522898674e-06,13
8261,892583,6.299931555986404e-06,17
8262,175048,2.100015990436077e-06,13
8263,657978,2.800021320581436e-06,14
8264,650690,1.9000144675374031e-06,13
8265,306761,1.800013706088066e-06,13
8266,139579,1.9000144675374031e-06,13
8267,614999,2.00001522898674e-06,13
8268,210757,1.9000144675374031e-06,13
8269,630495,3.00002284348011e-06,14
8270,542795,2.800021320581436e-06,14
8271,499175,1.9000144675374031e-06,13
8272,389173,1.700012944638729e-06,13
8273,662621,1.9000144675374031e-06,13
8274,518192,1.9000144675374031e-06,13
8275,495032,1.9000144675374031e-06,13
8276,371270,2.8999056667089462e-06,14
8277,100613,1.800013706088066e-06,13
8278,402875,1.9000144675374031e-06,13
8279,293233,1.9000144675374031e-06,13
8280,349330,2.7999049052596092e-06,14
8281,166320,1.800013706088066e-06,13
8282,133257,1.800013706088066e-06,13
8283,655547,1.2899981811642647e-05,22
8284,381580,1.9000144675374031e-06,13
8285,845815,1.999898813664913e-06,13
8286,512634,2.600019797682762e-06,14
8287,26487,1.9000144675374031e-06,13
8288,766112,2.100015990436077e-06,13
8289,751489,1.8998980522155762e-06,13
8290,670356,1.9000144675374031e-06,13
8291,633862,2.700020559132099e-06,14
8292,978321,1.800013706088066e-06,13
8293,391153,2.6999041438102722e-06,14
8294,785428,2.00001522898674e-06,13
8295,755472,1.9000144675374031e-06,13
8296,350258,1.9000144675374031e-06,13
8297,974858,1.7998972907662392e-06,13
8298,863796,2.700020559132099e-06,14
8299,171916,1.800013706088066e-06,13
8300,284923,2.00001522898674e-06,13
8301,48528,2.7999049052596092e-06,14
8302,583269,2.700020559132099e-06,14
8303,605984,1.9000144675374031e-06,13
8304,399313,3.6999117583036423e-06,15
8305,407549,1.800013706088066e-06,13
8306,66822,1.9000144675374031e-06,13
8307,724070,1.9000144675374031e-06,13
8308,423352,1.7998972907662392e-06,13
8309,944117,1.800013706088066e-06,13
8310,942686,2.00001522898674e-06,13
8311,519781,2.700020559132099e-06,14
8312,255470,1.8998980522155762e-06,13
8313,45802,1.9000144675374031e-06,13
8314,356483,1.9000144675374031e-06,13
8315,684061,2.00001522898674e-06,13
8316,382942,2.6999041438102722e-06,14
8317,447736,2.800021320581436e-06,14
8318,684474,2.900022082030773e-06,14
8319,907311,1.9000144675374031e-06,13
8320,904960,3.900029696524143e-06,15
8321,997217,2.00001522898674e-06,13
8322,700865,3.900029696524143e-06,15
8323,939239,1.9000144675374031e-06,13
8324,578596,1.800013706088066e-06,13
8325,783050,2.600019797682762e-06,14
8326,392525,1.800013706088066e-06,13
8327,895184,1.800013706088066e-06,13
8328,198300,3.500026650726795e-06,14
8329,687094,3.8000289350748062e-06,15
8330,424821,1.9000144675374031e-06,13
8331,65027,2.700020559132099e-06,14
8332,678185,1.9000144675374031e-06,13
8333,137968,1.800013706088066e-06,13
8334,592407,2.700020559132099e-06,14
8335,950509,2.00001522898674e-06,13
8336,452853,2.600019797682762e-06,14
8337,523191,5.09992241859436e-06,16
8338,858132,2.00001522898674e-06,13
8339,243797,5.300040356814861e-06,16
8340,551562,2.00001522898674e-06,13
8341,500180,1.9000144675374031e-06,13
8342,44313,1.9000144675374031e-06,13
8343,515071,2.900022082030773e-06,14
8344,698970,5.800044164061546e-06,17
8345,432603,1.9000144675374031e-06,13
8346,162436,1.9000144675374031e-06,13
8347,870874,2.00001522898674e-06,13
8348,126642,2.00001522898674e-06,13
8349,808940,2.800021320581436e-06,14
8350,194880,3.899913281202316e-06,15
8351,641443,2.600019797682762e-06,14
8352,229744,1.9000144675374031e-06,13
8353,996600,2.00001522898674e-06,13
8354,796969,2.600019797682762e-06,14
8355,121111,1.9000144675374031e-06,13
8356,766988,1.800013706088066e-06,13
8357,127561,1.999898813664913e-06,13
8358,179936,2.700020559132099e-06,14
8359,636538,2.00001522898674e-06,13
8360,882920,1.800013706088066e-06,13
8361,396365,5.799927748739719e-06,16
8362,584003,9.199953638017178e-06,17
8363,784409,4.600035026669502e-06,13
8364,956453,4.600035026669502e-06,13
8365,556337,4.699919372797012e-06,13
8366,438524,4.600035026669502e-06,13
8367,820533,4.500034265220165e-06,13
8368,217493,5.200039595365524e-06,14
8369,29638,2.500019036233425e-06,13
8370,895135,8.199946023523808e-06,15
8371,659863,4.600035026669502e-06,13
8372,543746,1.0900082997977734e-05,16
8373,740073,3.700028173625469e-06,14
8374,506697,2.800021320581436e-06,13
8375,790373,3.6999117583036423e-06,14
8376,549688,2.900022082030773e-06,13
8377,576513,3.200024366378784e-06,14
8378,534494,2.7999049052596092e-06,13
8379,808714,4.700035788118839e-06,14
8380,933865,2.800021320581436e-06,13
8381,295560,6.100046448409557e-06,14
8382,569865,4.199915565550327e-06,14
8383,995290,2.700020559132099e-06,13
8384,448194,3.700028173625469e-06,14
8385,818417,6.3999323174357414e-06,15
8386,106840,5.100038833916187e-06,15
8387,220951,3.200024366378784e-06,14
8388,502472,2.900022082030773e-06,13
8389,495587,7.5999414548277855e-06,15
8390,200096,4.600035026669502e-06,13
8391,107217,4.600035026669502e-06,13
8392,611018,5.299923941493034e-06,14
8393,942089,3.400025889277458e-06,13
8394,175729,6.6999346017837524e-06,15
8395,291155,4.600035026669502e-06,13
8396,183971,3.100023604929447e-06,13
8397,809722,1.800013706088066e-06,13
8398,559644,1.8998980522155762e-06,13
8399,539353,5.00003807246685e-06,14
8400,809067,2.00001522898674e-06,13
8401,675867,2.7999049052596092e-06,14
8402,89958,2.100015990436077e-06,13
8403,806817,2.800021320581436e-06,13
8404,942954,8.499948307871819e-06,18
8405,65675,4.200031980872154e-06,15
8406,704652,2.100015990436077e-06,13
8407,128451,3.500026650726795e-06,14
8408,488685,3.100023604929447e-06,14
8409,551144,4.200031980872154e-06,15
8410,720807,3.100023604929447e-06,14
8411,76,2.200016751885414e-06,13
8412,188995,3.00002284348011e-06,14
8413,836130,4.00003045797348e-06,15
8414,499010,2.9999064281582832e-06,14
8415,237335,2.200016751885414e-06,13
8416,544138,2.200016751885414e-06,13
8417,456678,2.700020559132099e-06,14
8418,508022,1.800013706088066e-06,13
8419,17682,2.100015990436077e-06,13
8420,457631,4.900037311017513e-06,16
8421,568494,1.8998980522155762e-06,13
8422,208266,2.00001522898674e-06,13
8423,835247,7.300055585801601e-06,17
8424,62463,2.00001522898674e-06,13
8425,376275,5.900044925510883e-06,16
8426,971820,6.09993003308773e-06,17
8427,627953,1.9000144675374031e-06,13
8428,553169,1.9000144675374031e-06,13
8429,303137,2.09989957511425e-06,13
8430,628307,1.9000144675374031e-06,13
8431,715329,1.9000144675374031e-06,13
8432,451235,5.200039595365524e-06,16
8433,85260,2.00001522898674e-06,13
8434,210463,2.700020559132099e-06,14
8435,685341,2.700020559132099e-06,14
8436,862226,1.999898813664913e-06,13
